path,sha256,kind,api_version,namespace,name,parse_status,parse_error,spec_keys,test_nodes,risk_flags,shape_issues,placeholder_count
raw_yaml\StressChaos\31101ea4197181ccc0fd538c.yaml,363aea965b93efc77a18435e4ad9127286e13920900c42923635b5c1ec9f8bb3,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,cpu,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\31502ad4e1d583e1c6af5cc6.yaml,f7f30e4494690c33ee657f454d93ffd23dbd2e259fe76dc3f126f6f86225fa57,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,scenario-e-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu"", ""stress_memory""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\320eb8512647c1fde6ed2b4d.yaml,e28ce4980bcf8770e6211d4977d835a0730c280079f71334d528624e7e88996c,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,memory-3,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\325e575dd7582f1d4bbd46f3.yaml,5378e7b9ff2ab6883855a8495a04e1438fa34c2e81a7ce20755570a6565d78b3,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,memory-3,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\32c97bb778a49863a60cb8ba.yaml,15fb7ccfa5a41142a9add34bde3848524022dd0012ba3cecd795eda08a85442c,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,memory-3,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\32e9b273e3ee47597d9a836e.yaml,50fe59afc5db7b82e85150486af9c82a518a7978daedf475f88f147e3c1d84f9,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,burn-cpu,valid_map,,"[""mode"", ""selector"", ""stressors"", ""value""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\3516929f2c9aea97045d694c.yaml,a24dcc2994bbcb89f686da91d7f387bbc25cfdd8538bda0390f8a44bf193cc43,StressChaos,chaos-mesh.org/v1alpha1,dev,burn-cpu,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\373891c5293b77a7f209f082.yaml,00b7469f23ed1ec02c0a5f581320b9d8d02f756ea024cfef370bc4bb7ef5b274,StressChaos,chaos-mesh.org/v1alpha1,default,memory-stress-experiment,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\375203527e1c847ddbba46eb.yaml,df4abac4f974050a7c5a57319e4e9059d76bed5029506df1f913cf8c6b92688b,StressChaos,chaos-mesh.org/v1alpha1,default,sentiment-cpu-stress,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\37b5f64687a6d57569bd1022.yaml,1231d9104b8d19852c27710da17578c82ef147a0b535ed26d7cb029475d68940,StressChaos,chaos-mesh.org/v1alpha1,chaos-experiments,template-io-bottleneck,valid_map,,"[""action"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_io""]",[],[],0
raw_yaml\StressChaos\3820941cd60bd660394cb063.yaml,bc22e4700916bc0991ad12bb76ca6a5dfd0210f4966b9927c5b52f842147169f,StressChaos,chaos-mesh.org/v1alpha1,vibe-coding,presence-tracker-f11-cpu-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\39f8635bc1833708116d4edf.yaml,3bb0d16365b81aac668e4a76651d1cf5db0db18d5aa85e4c8c340c22c9b351bf,StressChaos,chaos-mesh.org/v1alpha1,query-engines,memory-stress,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\3a7731978d3b74e786f2837b.yaml,49d792a853ee15685c13b897a8a431074c0ee39f5270d92050a85adea2dee12e,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,stress-memory-echo,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\3a82aa44db1f0e82b3f82104.yaml,8def9815acfaa59690e5ae3f9f410b9e2f84fd009515fecf032e35b803d3ce37,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,memory-stress-experiment,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\3b13210ac251d2126a7c73f0.yaml,68a85ae6e7229c0e8a271fd81f2b45ee5a9b03ee3acb450cab5168127fdf5abd,StressChaos,chaos-mesh.org/v1alpha1,,cpu-stress,valid_map,,"[""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\3b2a85e71a0b1212e918dc3a.yaml,b26c0e80d1208e1252b60f681ee57bc933fc2cddc270f27ae1154dada11a1762,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,memory-3,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\3b96f03ebe4029576b9d14af.yaml,99c34ebfad6f2b2369ceb0a5ae6a8dc9907e6d539c24620f0432d5024c70300c,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,memory-pressure-service,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\3bd4e7317a7ad399ea3bb232.yaml,109e0090eec5cc5c573a48d2157d0b6e5406cd79d599e154d8008733c2a2c4a9,StressChaos,chaos-mesh.org/v1alpha1,vibe-coding,credit-score-f11-cpu-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\3d2e845e3c292a2459880065.yaml,32917b4387846b17fbd82ec593c8e5962d3ec8988915036f2ab8a9f4dcc5259d,StressChaos,chaos-mesh.org/v1alpha1,store,productcatalogservice-cpu-load,valid_map,,"[""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\3e02ab585bb8a47c2ffd8a34.yaml,74b3c442c1e0d255d56b5e9ded40ed49998491734c07e3907a9810ab7caf5555,StressChaos,chaos-mesh.org/v1alpha1,ewat,ewat-oom,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\3e1870aa1e067e9932ad8be5.yaml,7bb2234f2dda35086c0efcc7236b5c771b65cbffffb9d1e2c5a9a4699bbfdaba,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,burn-cpu,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\3ff55df9b9612d64691835f6.yaml,991f8161b29783bf6cfd4c03129dd04f5d46cfcb6e837d7a94952f0d93915fee,StressChaos,chaos-mesh.org/v1alpha1,default,mem-ijt,valid_map,,"[""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\402d22a13f9e6ac433730409.yaml,994780a6ec691f35a5b184fc48277e458a858459accec8583024f68303ff01e3,StressChaos,chaos-mesh.org/v1alpha1,spatialpipe,sp-worker-cpu-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\419fa715b6343fe5e91825e8.yaml,0c1443318ba2540c305aa76e63ab5e55e9c74a1ae96129e0fba74ddad69c360c,StressChaos,chaos-mesh.org/v1alpha1,default,cpu-stress-example,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\41b26f129052feeec5e797cf.yaml,0239d950a83ae020dbb017470f53a67d9deb6277a3d33e252088667b854e1d65,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,cpu-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\43bf4fef2719b331e12ebf16.yaml,d68235f9762cb63c90dd18f2c2670a3aa3473760b330960d9ac51c99056f6865,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,disk-fill,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_hdd""]",[],[],0
raw_yaml\StressChaos\43fd9f6f601ba8f08ca8bd52.yaml,fd7751c5f5eaab06fb0ea9dd9da38afd9221d6ab6e0c222c269707cfb1aef6d3,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,prod-cpu-stress,valid_map,,"[""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\44fff2c10d0e5c7397c00843.yaml,8b7c40ba8b15a494e7d9151a825e0fc4f9fb3fb1141059094556c82d1897b299,StressChaos,chaos-mesh.org/v1alpha1,store,paymentservice-cpu-load,valid_map,,"[""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\477af389875d757bd11318b4.yaml,8c1ac351552d216ecad870c79ee28de224b69f4bb5fcb9b0364b1fcd9f0ebe88,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,cpu,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\47903a835cd3dfb12fceb864.yaml,2e7cbe0d14af252e9336912c1999e9fb653bd9f0e9665f1c8fb02bd0c09b722f,StressChaos,chaos-mesh.org/v1alpha1,,burn-cpu,valid_map,,"[""duration"", ""mode"", ""remoteCluster"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""remote_cluster""]",[],0
raw_yaml\StressChaos\484c0ba3c27a3c795cea9e43.yaml,a73d1faac7c0a6100171ff9266a8ee4ec171081c547ee8b51eabdc3d9b58f047,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,vernemq-resource-stress,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors"", ""value""]","[""selector"", ""stress_cpu"", ""stress_memory""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\496acd1c4c6cefc0f9013ef9.yaml,e41ae456e3fabe633c0608ecec9b344fe3fb9c44f6dce855853f7b46df951473,StressChaos,chaos-mesh.org/v1alpha1,default,cpu-stress-experiment,valid_map,,"[""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\496d6588811c8a867853bd7c.yaml,6f95ee7883eef7d6d5836dadf3e0c8073fbc55758b13ca2fd8d36b02f12afb0c,StressChaos,chaos-mesh.org/v1alpha1,chaos-engineering,policy-service-cpu-stress,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\4a3b56f530a0cbeb339d5d31.yaml,7edb66417ff6ccb3d0cfe6499008f244760a60cccd79102ec980300421b10187,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,tcc-stress-chaos,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu"", ""stress_memory""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\4b42c259cfc99f816387351d.yaml,bd5f85365f6bef5b72aeb15b8c62f8ad0cb1b1eca65a73ea87147b2e0b0bdab2,StressChaos,chaos-mesh.org/v1alpha1,chaos-demo,cpu-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\4bb21a9b0a0f50e1f73037fc.yaml,69ec1b780ff38d523bfcfc72aefa64d6c7ce958d6a7852635e4e05401a016f64,StressChaos,chaos-mesh.org/v1alpha1,go-api,cpu-stress-go-api,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\4c0108ec5447322caf88fc35.yaml,781bae100aa65c117f3916d393bb6484f1cc0c06ef9173195a625f94e908e3ee,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,burn-cpu,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\4c3790a5edd6812122e651b6.yaml,72b1d16a65a01ae566287f666926af97cb7190c2dccc454ca8e21afb63241877,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,memory-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]","[""train_ticket_target""]",[],0
raw_yaml\StressChaos\4c9952a5208e128a96bb8e3b.yaml,f05359763d94bb411869dd769afb33b776f8d3fa6fbd7b4b23d742744206c2c9,StressChaos,chaos-mesh.org/v1alpha1,default,mem-ijt,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\4d1ed24f484ba76ab7482f45.yaml,9f9d7beadff2e840efed5ff68c95efc38c3caa9a92b655858048f315d5863e9c,StressChaos,chaos-mesh.org/v1alpha1,vibe-coding,edge-proxy-f11-cpu-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\4d4b5a218d685cda67099db1.yaml,697541580d30e67f7c507f6c7abeb8617fbbb180fe59a65739ecb919ddf30a0d,StressChaos,chaos-mesh.org/v1alpha1,agents-staging,aiflow-cpu-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\4dc58aecb126773dddb00363.yaml,224d6d9bd9a07a527f5d3db06fc02665ac912de123d60b6fca23af8efa216e79,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,memory-ts-auth,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\4e21323a55b597994bbe2f45.yaml,8f46fc1840962ae2c7a945e71da313d3b397dbd9d0819555e9e8f62364397f06,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,cpu-stress-experiment,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\4eecabf20ded2722830dbe18.yaml,097f30b885462e9cbf384002d4ae353abeed1db98d87201f394fb1f139099e46,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,memory-stress-test,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\4fb5db17d287e605e70b3c9a.yaml,dd7ea83480e88320bc0b2a02cde05bc4aa269c9dd729d5eb900e9c67c555d579,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,cpu-stress-inventory-f006,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\510bc8e5d3630fde1bb4cef8.yaml,b52f8ba851b3fbd065684fe7c07a87025c82929b7f514eb7ffa12814f51f9e2c,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,cpu,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\5235bbbb5a597528d8a29e04.yaml,8ee229969a78cc80cb201c5abaea728d8ac6d30cca3f578ec41ae97fea47228f,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,cpu,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\53798f812b117533e9e05097.yaml,4242ec8dd0c17d42c6cd6c8d4c977206053d5dcdb4d6eb06a16a0e553df1fdc9,StressChaos,chaos-mesh.org/v1alpha1,techx-tf3,m15-s2-recommendation-noise,valid_map,,"[""containerNames"", ""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\54a3a61f6de290a6efd8721d.yaml,ba764e1ab50d374862df473bfdf3b206544ad9cbaecb42b55a55aa7d2384ee4f,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,memory-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors"", ""value""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\54c997af4c0fa5303f994a49.yaml,7e0e256663d3ed82b7e60f7bd51da3b7245325196acdf387d1b02a68c33bb75d,StressChaos,chaos-mesh.org/v1alpha1,,cpu-stress-chaos,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\54e6239ace655b9c307099f5.yaml,46a70c7b24e7bd9579f03d44fd2b023382a56cd05509a5cb46a2f107ddf8470e,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,memory-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\550b96cbc1bc2ac72a86c978.yaml,c1b1c7781395728b01963a5f7f6c7d280c7224286b146e241ef284d056ab5ff9,StressChaos,chaos-mesh.org/v1alpha1,default,cpu-stress-nginx,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\553fa2fb05f7e95fa0727490.yaml,fd83e7475070dc3428359d0d699b3dc997b0603c84dc45ef69ed35d8f6aeab42,StressChaos,chaos-mesh.org/v1alpha1,production,account-cpu-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\556a0b064a2f1dccc4fb4cf7.yaml,af387f885431ecbc0600c122c23aec048a3646793a61d8a10111ce13ea5f3f31,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,cpu,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]",[],[],0
raw_yaml\StressChaos\57470fb0dd3bdbe8e117645a.yaml,bcaa14fd9d31b59bc1773e4e9e76aba4620f2389c92fbd6a0d839ab13f7e1a74,StressChaos,chaos-mesh.org/v1alpha1,trading-bot,cpu-stress-test,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\582c122de85fa9e99b9afeae.yaml,659d80ba39f004a5a452b739ace40d20d5528e9ddcbbfb76f831e6aff5668b57,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,portal-backend-memory-stress,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\587927df6f29f391dbefcf57.yaml,c020616a5642676318ea8ecb05cc804164319bcd891d245267dbd9f21ed1f0b4,StressChaos,chaos-mesh.org/v1alpha1,default,node-cpustress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\596d5c76de3facee14118713.yaml,59393cb0c49be8710daaba011229c4736e56df8183c9aaa602ad275c9fa3e601,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,cpu-stress-example,valid_map,,"[""duration"", ""mode"", ""scheduler"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""temporal_or_composite""]",[],0
raw_yaml\StressChaos\5a8d85a447481ee76822e34e.yaml,b5e6cbeb218195b54b9e1e565103e17c01bce8501bd9d7c609ccd6b9707034b5,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,test-etcd-memory-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]","[""cloud_instance"", ""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\5b343bc4bceb93b92dc24d72.yaml,c79ba2a82557121167fadd23c7aae6521fab16c10dd576c340717b7758d5acb4,StressChaos,chaos-mesh.org/v1alpha1,train-ticket,station-stress-cpu,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu""]","[""train_ticket_target""]",[],0
raw_yaml\StressChaos\5d26c38c8e1330b100aa0095.yaml,d69510403bf84a4af6c7bb4435322c9dc6ff55dd03946df6d5442141d680ff9a,StressChaos,chaos-mesh.org/v1alpha1,,broker-memory-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\5e0f93f7efd9e2df6723a42c.yaml,a7bce1b296553eb05d0160c3dc547d7be11fac419005c8b289d3213713810b77,StressChaos,chaos-mesh.org/v1alpha1,,memory-stress,valid_map,,"[""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\5f2863eb70b6e0c52be03613.yaml,673f7d9269dd3c1a0abcbd28b5b88eed9603f4f32ee94b741c26f4b90edec033,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,memory-3,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\5f458151caa29a1b15c8018b.yaml,5253c108922ca410c2bd8c5df1a1d5ed7e290f8c786e0ee695e9d53e89d8851a,StressChaos,chaos-mesh.org/v1alpha1,load-testing,quantum-cpu-stress,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu"", ""stress_memory""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\617ef35ccae515c642d2e805.yaml,c8439e6e7a75143667858a2034fa2c0335ccad7e6fb4638aca9d59a92162a587,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,resource-contention,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_cpu"", ""stress_memory""]","[""namespace_or_selector_blast_radius""]",[],0
raw_yaml\StressChaos\620a97e32c42d47a0f49ed0a.yaml,37b0cb92ab95c47a92bd6f925b5c4e25ce1bdbcc5e59f47f67e2f4f795032583,StressChaos,chaos-mesh.org/v1alpha1,chaos-testing,memory-hog,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\63192a17a15c6eb81a160f7a.yaml,15b8c1e454eddf2bbeb33c2bc4874e82ef9c854e724989846f6ac39bd8a57fd4,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,memory-3,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\632e3b3d1d10bb8750b90fa4.yaml,f4639dd5f4bb82c334a8aa00b2ea5112f0541702deddd093e83d3d111d1b9f34,StressChaos,chaos-mesh.org/v1alpha1,default,memory-stress-redis,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
raw_yaml\StressChaos\644714750063df136917a186.yaml,1c493da26d14a84ce16e6a1466c76007b4a62ee9ef1dee10be1b5c0c826d6d78,StressChaos,chaos-mesh.org/v1alpha1,chaos-mesh,memory-3,valid_map,,"[""duration"", ""mode"", ""selector"", ""stressors""]","[""selector"", ""stress_memory""]",[],[],0
